plant_name_id,taxon_rank,family,genus_hybrid,genus,species_hybrid,species,taxon_name,Province,introduced
224802,Species,Cyperaceae,,Carex,,aurea,Carex aurea,PEI,0
224802,Species,Cyperaceae,,Carex,,aurea,Carex aurea,QUE,0
224840,Species,Cyperaceae,,Carex,,backii,Carex backii,ABT,0
224840,Species,Cyperaceae,,Carex,,backii,Carex backii,BRC,0
224840,Species,Cyperaceae,,Carex,,backii,Carex backii,MAN,0
224840,Species,Cyperaceae,,Carex,,backii,Carex backii,SAS,0
224840,Species,Cyperaceae,,Carex,,backii,Carex backii,NBR,0
224840,Species,Cyperaceae,,Carex,,backii,Carex backii,ONT,0
224840,Species,Cyperaceae,,Carex,,backii,Carex backii,QUE,0
224845,Species,Cyperaceae,,Carex,,baileyi,Carex baileyi,QUE,0
224892,Species,Cyperaceae,,Carex,,bebbii,Carex bebbii,ABT,0
224892,Species,Cyperaceae,,Carex,,bebbii,Carex bebbii,BRC,0
224892,Species,Cyperaceae,,Carex,,bebbii,Carex bebbii,MAN,0
224892,Species,Cyperaceae,,Carex,,bebbii,Carex bebbii,SAS,0
224892,Species,Cyperaceae,,Carex,,bebbii,Carex bebbii,LAB,0
224892,Species,Cyperaceae,,Carex,,bebbii,Carex bebbii,NBR,0
224892,Species,Cyperaceae,,Carex,,bebbii,Carex bebbii,NFL,0
224892,Species,Cyperaceae,,Carex,,bebbii,Carex bebbii,NSC,0
224892,Species,Cyperaceae,,Carex,,bebbii,Carex bebbii,ONT,0
224892,Species,Cyperaceae,,Carex,,bebbii,Carex bebbii,PEI,0
224892,Species,Cyperaceae,,Carex,,bebbii,Carex bebbii,QUE,0
224929,Species,Cyperaceae,,Carex,,bicknellii,Carex bicknellii,MAN,0
224929,Species,Cyperaceae,,Carex,,bicknellii,Carex bicknellii,ONT,0
224932,Species,Cyperaceae,,Carex,,bicolor,Carex bicolor,ABT,0
224932,Species,Cyperaceae,,Carex,,bicolor,Carex bicolor,BRC,0
224932,Species,Cyperaceae,,Carex,,bicolor,Carex bicolor,MAN,0
224932,Species,Cyperaceae,,Carex,,bicolor,Carex bicolor,SAS,0
224932,Species,Cyperaceae,,Carex,,bicolor,Carex bicolor,NFL,0
224932,Species,Cyperaceae,,Carex,,bicolor,Carex bicolor,ONT,0
224932,Species,Cyperaceae,,Carex,,bicolor,Carex bicolor,QUE,0
224946,Species,Cyperaceae,,Carex,,bigelowii,Carex bigelowii,BRC,0
224946,Species,Cyperaceae,,Carex,,bigelowii,Carex bigelowii,MAN,0
224946,Species,Cyperaceae,,Carex,,bigelowii,Carex bigelowii,SAS,0
224946,Species,Cyperaceae,,Carex,,bigelowii,Carex bigelowii,LAB,0
224946,Species,Cyperaceae,,Carex,,bigelowii,Carex bigelowii,NBR,0
224946,Species,Cyperaceae,,Carex,,bigelowii,Carex bigelowii,NFL,0
224946,Species,Cyperaceae,,Carex,,bigelowii,Carex bigelowii,ONT,0
224946,Species,Cyperaceae,,Carex,,bigelowii,Carex bigelowii,QUE,0
224950,Subspecies,Cyperaceae,,Carex,,bigelowii,Carex bigelowii subsp. bigelowii,MAN,0
224950,Subspecies,Cyperaceae,,Carex,,bigelowii,Carex bigelowii subsp. bigelowii,SAS,0
224950,Subspecies,Cyperaceae,,Carex,,bigelowii,Carex bigelowii subsp. bigelowii,LAB,0
224950,Subspecies,Cyperaceae,,Carex,,bigelowii,Carex bigelowii subsp. bigelowii,NBR,0
224950,Subspecies,Cyperaceae,,Carex,,bigelowii,Carex bigelowii subsp. bigelowii,NFL,0
224950,Subspecies,Cyperaceae,,Carex,,bigelowii,Carex bigelowii subsp. bigelowii,ONT,0
224950,Subspecies,Cyperaceae,,Carex,,bigelowii,Carex bigelowii subsp. bigelowii,QUE,0
224954,Subspecies,Cyperaceae,,Carex,,bigelowii,Carex bigelowii subsp. lugens,BRC,0
224985,Species,Cyperaceae,,Carex,,blanda,Carex blanda,ONT,0
224985,Species,Cyperaceae,,Carex,,blanda,Carex blanda,QUE,0
225009,Species,Cyperaceae,,Carex,,bolanderi,Carex bolanderi,BRC,0
225121,Species,Cyperaceae,,Carex,,brevior,Carex brevior,ABT,0
225121,Species,Cyperaceae,,Carex,,brevior,Carex brevior,BRC,0
225121,Species,Cyperaceae,,Carex,,brevior,Carex brevior,MAN,0
225121,Species,Cyperaceae,,Carex,,brevior,Carex brevior,SAS,0
225121,Species,Cyperaceae,,Carex,,brevior,Carex brevior,ONT,0
225121,Species,Cyperaceae,,Carex,,brevior,Carex brevior,QUE,0
225152,Species,Cyperaceae,,Carex,,bromoides,Carex bromoides,NBR,0
225152,Species,Cyperaceae,,Carex,,bromoides,Carex bromoides,NSC,0
225152,Species,Cyperaceae,,Carex,,bromoides,Carex bromoides,ONT,0
225152,Species,Cyperaceae,,Carex,,bromoides,Carex bromoides,QUE,0
225153,Subspecies,Cyperaceae,,Carex,,bromoides,Carex bromoides subsp. bromoides,NBR,0
225153,Subspecies,Cyperaceae,,Carex,,bromoides,Carex bromoides subsp. bromoides,NSC,0
225153,Subspecies,Cyperaceae,,Carex,,bromoides,Carex bromoides subsp. bromoides,ONT,0
225153,Subspecies,Cyperaceae,,Carex,,bromoides,Carex bromoides subsp. bromoides,QUE,0
225178,Species,Cyperaceae,,Carex,,brunnescens,Carex brunnescens,ABT,0
225178,Species,Cyperaceae,,Carex,,brunnescens,Carex brunnescens,BRC,0
225178,Species,Cyperaceae,,Carex,,brunnescens,Carex brunnescens,MAN,0
225178,Species,Cyperaceae,,Carex,,brunnescens,Carex brunnescens,SAS,0
225178,Species,Cyperaceae,,Carex,,brunnescens,Carex brunnescens,LAB,0
225178,Species,Cyperaceae,,Carex,,brunnescens,Carex brunnescens,NBR,0
225178,Species,Cyperaceae,,Carex,,brunnescens,Carex brunnescens,NFL,0
225178,Species,Cyperaceae,,Carex,,brunnescens,Carex brunnescens,NSC,0
225178,Species,Cyperaceae,,Carex,,brunnescens,Carex brunnescens,ONT,0
225178,Species,Cyperaceae,,Carex,,brunnescens,Carex brunnescens,PEI,0
225178,Species,Cyperaceae,,Carex,,brunnescens,Carex brunnescens,QUE,0
225180,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. brunnescens,ABT,0
225180,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. brunnescens,BRC,0
225180,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. brunnescens,MAN,0
225180,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. brunnescens,SAS,0
225180,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. brunnescens,LAB,0
225180,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. brunnescens,NBR,0
225180,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. brunnescens,NFL,0
225180,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. brunnescens,NSC,0
225180,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. brunnescens,ONT,0
225180,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. brunnescens,PEI,0
225180,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. brunnescens,QUE,0
225184,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. sphaerostachya,MAN,0
225184,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. sphaerostachya,LAB,0
225184,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. sphaerostachya,NBR,0
225184,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. sphaerostachya,NFL,0
225184,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. sphaerostachya,NSC,0
225184,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. sphaerostachya,ONT,0
225184,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. sphaerostachya,PEI,0
225184,Subspecies,Cyperaceae,,Carex,,brunnescens,Carex brunnescens subsp. sphaerostachya,QUE,0
225201,Species,Cyperaceae,,Carex,,bullata,Carex bullata,NSC,0
225215,Species,Cyperaceae,,Carex,,buxbaumii,Carex buxbaumii,ABT,0
225215,Species,Cyperaceae,,Carex,,buxbaumii,Carex buxbaumii,BRC,0
225215,Species,Cyperaceae,,Carex,,buxbaumii,Carex buxbaumii,MAN,0
225215,Species,Cyperaceae,,Carex,,buxbaumii,Carex buxbaumii,SAS,0
225215,Species,Cyperaceae,,Carex,,buxbaumii,Carex buxbaumii,LAB,0
225215,Species,Cyperaceae,,Carex,,buxbaumii,Carex buxbaumii,NBR,0
225215,Species,Cyperaceae,,Carex,,buxbaumii,Carex buxbaumii,NFL,0
225215,Species,Cyperaceae,,Carex,,buxbaumii,Carex buxbaumii,NSC,0
225215,Species,Cyperaceae,,Carex,,buxbaumii,Carex buxbaumii,ONT,0
225215,Species,Cyperaceae,,Carex,,buxbaumii,Carex buxbaumii,QUE,0
225264,Species,Cyperaceae,,Carex,,canescens,Carex canescens,ABT,0
225264,Species,Cyperaceae,,Carex,,canescens,Carex canescens,BRC,0
225264,Species,Cyperaceae,,Carex,,canescens,Carex canescens,MAN,0
225264,Species,Cyperaceae,,Carex,,canescens,Carex canescens,SAS,0
225264,Species,Cyperaceae,,Carex,,canescens,Carex canescens,LAB,0
225264,Species,Cyperaceae,,Carex,,canescens,Carex canescens,NBR,0
225264,Species,Cyperaceae,,Carex,,canescens,Carex canescens,NFL,0
225264,Species,Cyperaceae,,Carex,,canescens,Carex canescens,NSC,0
225264,Species,Cyperaceae,,Carex,,canescens,Carex canescens,ONT,0
225264,Species,Cyperaceae,,Carex,,canescens,Carex canescens,PEI,0
225264,Species,Cyperaceae,,Carex,,canescens,Carex canescens,QUE,0
225271,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. canescens,ABT,0
225271,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. canescens,BRC,0
225271,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. canescens,MAN,0
225271,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. canescens,SAS,0
225271,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. canescens,LAB,0
225271,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. canescens,NBR,0
225271,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. canescens,NFL,0
225271,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. canescens,NSC,0
225271,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. canescens,ONT,0
225271,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. canescens,PEI,0
225271,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. canescens,QUE,0
225274,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. disjuncta,LAB,0
225274,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. disjuncta,NBR,0
225274,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. disjuncta,NFL,0
225274,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. disjuncta,NSC,0
225274,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. disjuncta,ONT,0
225274,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. disjuncta,PEI,0
225274,Subspecies,Cyperaceae,,Carex,,canescens,Carex canescens subsp. disjuncta,QUE,0
225305,Species,Cyperaceae,,Carex,,capillaris,Carex capillaris,ABT,0
225305,Species,Cyperaceae,,Carex,,capillaris,Carex capillaris,BRC,0
225305,Species,Cyperaceae,,Carex,,capillaris,Carex capillaris,MAN,0
225305,Species,Cyperaceae,,Carex,,capillaris,Carex capillaris,SAS,0
225305,Species,Cyperaceae,,Carex,,capillaris,Carex capillaris,LAB,0
225305,Species,Cyperaceae,,Carex,,capillaris,Carex capillaris,NBR,0
225305,Species,Cyperaceae,,Carex,,capillaris,Carex capillaris,NFL,0
225305,Species,Cyperaceae,,Carex,,capillaris,Carex capillaris,NSC,0
225305,Species,Cyperaceae,,Carex,,capillaris,Carex capillaris,ONT,0
225305,Species,Cyperaceae,,Carex,,capillaris,Carex capillaris,QUE,0
225306,Subspecies,Cyperaceae,,Carex,,capillaris,Carex capillaris subsp. capillaris,ABT,0
225306,Subspecies,Cyperaceae,,Carex,,capillaris,Carex capillaris subsp. capillaris,BRC,0
225306,Subspecies,Cyperaceae,,Carex,,capillaris,Carex capillaris subsp. capillaris,MAN,0
225306,Subspecies,Cyperaceae,,Carex,,capillaris,Carex capillaris subsp. capillaris,SAS,0
225306,Subspecies,Cyperaceae,,Carex,,capillaris,Carex capillaris subsp. capillaris,LAB,0
225306,Subspecies,Cyperaceae,,Carex,,capillaris,Carex capillaris subsp. capillaris,NBR,0
225306,Subspecies,Cyperaceae,,Carex,,capillaris,Carex capillaris subsp. capillaris,NFL,0
225306,Subspecies,Cyperaceae,,Carex,,capillaris,Carex capillaris subsp. capillaris,NSC,0
225306,Subspecies,Cyperaceae,,Carex,,capillaris,Carex capillaris subsp. capillaris,ONT,0
225306,Subspecies,Cyperaceae,,Carex,,capillaris,Carex capillaris subsp. capillaris,QUE,0
225331,Species,Cyperaceae,,Carex,,capitata,Carex capitata,ABT,0
225331,Species,Cyperaceae,,Carex,,capitata,Carex capitata,BRC,0
225331,Species,Cyperaceae,,Carex,,capitata,Carex capitata,MAN,0
225331,Species,Cyperaceae,,Carex,,capitata,Carex capitata,SAS,0
225331,Species,Cyperaceae,,Carex,,capitata,Carex capitata,LAB,0
225331,Species,Cyperaceae,,Carex,,capitata,Carex capitata,NFL,0
225331,Species,Cyperaceae,,Carex,,capitata,Carex capitata,ONT,0
225331,Species,Cyperaceae,,Carex,,capitata,Carex capitata,QUE,0
225343,Species,Cyperaceae,,Carex,,careyana,Carex careyana,ONT,0
225386,Species,Cyperaceae,,Carex,,castanea,Carex castanea,MAN,0
225386,Species,Cyperaceae,,Carex,,castanea,Carex castanea,LAB,0
225386,Species,Cyperaceae,,Carex,,castanea,Carex castanea,NBR,0
225386,Species,Cyperaceae,,Carex,,castanea,Carex castanea,NFL,0
225386,Species,Cyperaceae,,Carex,,castanea,Carex castanea,NSC,0
225386,Species,Cyperaceae,,Carex,,castanea,Carex castanea,ONT,0
225386,Species,Cyperaceae,,Carex,,castanea,Carex castanea,QUE,0
225415,Species,Cyperaceae,,Carex,,cephaloidea,Carex cephaloidea,NBR,0
225415,Species,Cyperaceae,,Carex,,cephaloidea,Carex cephaloidea,ONT,0
225415,Species,Cyperaceae,,Carex,,cephaloidea,Carex cephaloidea,QUE,0
225416,Species,Cyperaceae,,Carex,,cephalophora,Carex cephalophora,ONT,0
225416,Species,Cyperaceae,,Carex,,cephalophora,Carex cephalophora,QUE,0
225519,Species,Cyperaceae,,Carex,,chordorrhiza,Carex chordorrhiza,ABT,0
225519,Species,Cyperaceae,,Carex,,chordorrhiza,Carex chordorrhiza,BRC,0
225519,Species,Cyperaceae,,Carex,,chordorrhiza,Carex chordorrhiza,MAN,0
225519,Species,Cyperaceae,,Carex,,chordorrhiza,Carex chordorrhiza,SAS,0
225519,Species,Cyperaceae,,Carex,,chordorrhiza,Carex chordorrhiza,LAB,0
225519,Species,Cyperaceae,,Carex,,chordorrhiza,Carex chordorrhiza,NBR,0
225519,Species,Cyperaceae,,Carex,,chordorrhiza,Carex chordorrhiza,NFL,0
225519,Species,Cyperaceae,,Carex,,chordorrhiza,Carex chordorrhiza,ONT,0
225519,Species,Cyperaceae,,Carex,,chordorrhiza,Carex chordorrhiza,PEI,0
225519,Species,Cyperaceae,,Carex,,chordorrhiza,Carex chordorrhiza,QUE,0
225558,Species,Cyperaceae,,Carex,,circinata,Carex circinata,BRC,0
225610,Species,Cyperaceae,,Carex,,communis,Carex communis,NBR,0
225610,Species,Cyperaceae,,Carex,,communis,Carex communis,NFL,0
225610,Species,Cyperaceae,,Carex,,communis,Carex communis,NSC,0
225610,Species,Cyperaceae,,Carex,,communis,Carex communis,ONT,0
225610,Species,Cyperaceae,,Carex,,communis,Carex communis,QUE,0
225612,Variety,Cyperaceae,,Carex,,communis,Carex communis var. communis,NBR,0
225612,Variety,Cyperaceae,,Carex,,communis,Carex communis var. communis,NFL,0
225612,Variety,Cyperaceae,,Carex,,communis,Carex communis var. communis,NSC,0
225612,Variety,Cyperaceae,,Carex,,communis,Carex communis var. communis,ONT,0
225612,Variety,Cyperaceae,,Carex,,communis,Carex communis var. communis,QUE,0
225616,Species,Cyperaceae,,Carex,,comosa,Carex comosa,BRC,0
225616,Species,Cyperaceae,,Carex,,comosa,Carex comosa,NBR,0
225616,Species,Cyperaceae,,Carex,,comosa,Carex comosa,NSC,0
225616,Species,Cyperaceae,,Carex,,comosa,Carex comosa,ONT,0
225616,Species,Cyperaceae,,Carex,,comosa,Carex comosa,QUE,0
225632,Species,Cyperaceae,,Carex,,concinna,Carex concinna,ABT,0
225632,Species,Cyperaceae,,Carex,,concinna,Carex concinna,BRC,0
225632,Species,Cyperaceae,,Carex,,concinna,Carex concinna,MAN,0
225632,Species,Cyperaceae,,Carex,,concinna,Carex concinna,SAS,0
225632,Species,Cyperaceae,,Carex,,concinna,Carex concinna,LAB,0
225632,Species,Cyperaceae,,Carex,,concinna,Carex concinna,NBR,0
225632,Species,Cyperaceae,,Carex,,concinna,Carex concinna,NFL,0
225632,Species,Cyperaceae,,Carex,,concinna,Carex concinna,ONT,0
225632,Species,Cyperaceae,,Carex,,concinna,Carex concinna,QUE,0
225633,Species,Cyperaceae,,Carex,,concinnoides,Carex concinnoides,ABT,0
225633,Species,Cyperaceae,,Carex,,concinnoides,Carex concinnoides,BRC,0
225661,Species,Cyperaceae,,Carex,×,connectens,Carex × connectens,QUE,0
225662,Species,Cyperaceae,,Carex,,conoidea,Carex conoidea,MAN,0
225662,Species,Cyperaceae,,Carex,,conoidea,Carex conoidea,NBR,0
225662,Species,Cyperaceae,,Carex,,conoidea,Carex conoidea,NFL,0
225662,Species,Cyperaceae,,Carex,,conoidea,Carex conoidea,NSC,0
225662,Species,Cyperaceae,,Carex,,conoidea,Carex conoidea,ONT,0
225662,Species,Cyperaceae,,Carex,,conoidea,Carex conoidea,QUE,0
225695,Species,Cyperaceae,,Carex,,cordillerana,Carex cordillerana,ABT,0
225695,Species,Cyperaceae,,Carex,,cordillerana,Carex cordillerana,BRC,0
225700,Species,Cyperaceae,,Carex,,coriophora,Carex coriophora,MAN,0
225727,Species,Cyperaceae,,Carex,,crawei,Carex crawei,ABT,0
225727,Species,Cyperaceae,,Carex,,crawei,Carex crawei,BRC,0
225727,Species,Cyperaceae,,Carex,,crawei,Carex crawei,MAN,0
225727,Species,Cyperaceae,,Carex,,crawei,Carex crawei,SAS,0
225727,Species,Cyperaceae,,Carex,,crawei,Carex crawei,NBR,0
225727,Species,Cyperaceae,,Carex,,crawei,Carex crawei,NFL,0
225727,Species,Cyperaceae,,Carex,,crawei,Carex crawei,ONT,0
225727,Species,Cyperaceae,,Carex,,crawei,Carex crawei,QUE,0
225729,Species,Cyperaceae,,Carex,,crawfordii,Carex crawfordii,ABT,0
225729,Species,Cyperaceae,,Carex,,crawfordii,Carex crawfordii,BRC,0
225729,Species,Cyperaceae,,Carex,,crawfordii,Carex crawfordii,MAN,0
225729,Species,Cyperaceae,,Carex,,crawfordii,Carex crawfordii,SAS,0
225729,Species,Cyperaceae,,Carex,,crawfordii,Carex crawfordii,LAB,0
225729,Species,Cyperaceae,,Carex,,crawfordii,Carex crawfordii,NBR,0
225729,Species,Cyperaceae,,Carex,,crawfordii,Carex crawfordii,NFL,0
225729,Species,Cyperaceae,,Carex,,crawfordii,Carex crawfordii,NSC,0
225729,Species,Cyperaceae,,Carex,,crawfordii,Carex crawfordii,ONT,0
225729,Species,Cyperaceae,,Carex,,crawfordii,Carex crawfordii,PEI,0
225729,Species,Cyperaceae,,Carex,,crawfordii,Carex crawfordii,QUE,0
225738,Species,Cyperaceae,,Carex,,crinita,Carex crinita,MAN,0
225738,Species,Cyperaceae,,Carex,,crinita,Carex crinita,NBR,0
225738,Species,Cyperaceae,,Carex,,crinita,Carex crinita,NSC,0
225738,Species,Cyperaceae,,Carex,,crinita,Carex crinita,ONT,0
225738,Species,Cyperaceae,,Carex,,crinita,Carex crinita,PEI,0
225738,Species,Cyperaceae,,Carex,,crinita,Carex crinita,QUE,0
225740,Variety,Cyperaceae,,Carex,,crinita,Carex crinita var. crinita,MAN,0
225740,Variety,Cyperaceae,,Carex,,crinita,Carex crinita var. crinita,NBR,0
225740,Variety,Cyperaceae,,Carex,,crinita,Carex crinita var. crinita,NSC,0
225740,Variety,Cyperaceae,,Carex,,crinita,Carex crinita var. crinita,ONT,0
225740,Variety,Cyperaceae,,Carex,,crinita,Carex crinita var. crinita,PEI,0
225740,Variety,Cyperaceae,,Carex,,crinita,Carex crinita var. crinita,QUE,0
225747,Species,Cyperaceae,,Carex,×,crinitoides,Carex × crinitoides,NFL,0
225747,Species,Cyperaceae,,Carex,×,crinitoides,Carex × crinitoides,QUE,0
225753,Species,Cyperaceae,,Carex,,cristatella,Carex cristatella,MAN,0
225753,Species,Cyperaceae,,Carex,,cristatella,Carex cristatella,SAS,0
225753,Species,Cyperaceae,,Carex,,cristatella,Carex cristatella,ONT,0
225753,Species,Cyperaceae,,Carex,,cristatella,Carex cristatella,QUE,0
225763,Species,Cyperaceae,,Carex,,crus-corvi,Carex crus-corvi,ONT,0
225774,Species,Cyperaceae,,Carex,,cryptolepis,Carex cryptolepis,NBR,0
225774,Species,Cyperaceae,,Carex,,cryptolepis,Carex cryptolepis,NFL,0
225774,Species,Cyperaceae,,Carex,,cryptolepis,Carex cryptolepis,NSC,0
225774,Species,Cyperaceae,,Carex,,cryptolepis,Carex cryptolepis,ONT,0
225774,Species,Cyperaceae,,Carex,,cryptolepis,Carex cryptolepis,QUE,0
225785,Species,Cyperaceae,,Carex,,cumulata,Carex cumulata,MAN,0
225785,Species,Cyperaceae,,Carex,,cumulata,Carex cumulata,LAB,0
225785,Species,Cyperaceae,,Carex,,cumulata,Carex cumulata,NBR,0
225785,Species,Cyperaceae,,Carex,,cumulata,Carex cumulata,NFL,0
225785,Species,Cyperaceae,,Carex,,cumulata,Carex cumulata,NSC,0
225785,Species,Cyperaceae,,Carex,,cumulata,Carex cumulata,ONT,0
225785,Species,Cyperaceae,,Carex,,cumulata,Carex cumulata,PEI,0
225785,Species,Cyperaceae,,Carex,,cumulata,Carex cumulata,QUE,0
225829,Species,Cyperaceae,,Carex,,cusickii,Carex cusickii,BRC,0
225878,Species,Cyperaceae,,Carex,,davisii,Carex davisii,ONT,0
225886,Species,Cyperaceae,,Carex,,debilis,Carex debilis,NBR,0
225886,Species,Cyperaceae,,Carex,,debilis,Carex debilis,NFL,0
225886,Species,Cyperaceae,,Carex,,debilis,Carex debilis,NSC,0
225886,Species,Cyperaceae,,Carex,,debilis,Carex debilis,ONT,0
225886,Species,Cyperaceae,,Carex,,debilis,Carex debilis,PEI,0
225886,Species,Cyperaceae,,Carex,,debilis,Carex debilis,QUE,0
225894,Variety,Cyperaceae,,Carex,,debilis,Carex debilis var. rudgei,NBR,0
225894,Variety,Cyperaceae,,Carex,,debilis,Carex debilis var. rudgei,NFL,0
225894,Variety,Cyperaceae,,Carex,,debilis,Carex debilis var. rudgei,NSC,0
225894,Variety,Cyperaceae,,Carex,,debilis,Carex debilis var. rudgei,ONT,0
225894,Variety,Cyperaceae,,Carex,,debilis,Carex debilis var. rudgei,PEI,0
225894,Variety,Cyperaceae,,Carex,,debilis,Carex debilis var. rudgei,QUE,0
225913,Species,Cyperaceae,,Carex,,deflexa,Carex deflexa,ABT,0
225913,Species,Cyperaceae,,Carex,,deflexa,Carex deflexa,BRC,0
225913,Species,Cyperaceae,,Carex,,deflexa,Carex deflexa,MAN,0
225913,Species,Cyperaceae,,Carex,,deflexa,Carex deflexa,SAS,0
225913,Species,Cyperaceae,,Carex,,deflexa,Carex deflexa,LAB,0
225913,Species,Cyperaceae,,Carex,,deflexa,Carex deflexa,NBR,0
225913,Species,Cyperaceae,,Carex,,deflexa,Carex deflexa,NFL,0
225913,Species,Cyperaceae,,Carex,,deflexa,Carex deflexa,NSC,0
225913,Species,Cyperaceae,,Carex,,deflexa,Carex deflexa,ONT,0
225913,Species,Cyperaceae,,Carex,,deflexa,Carex deflexa,QUE,0
225914,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. boottii,ABT,0
225914,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. boottii,BRC,0
225917,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. deflexa,ABT,0
225917,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. deflexa,BRC,0
225917,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. deflexa,MAN,0
225917,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. deflexa,SAS,0
225917,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. deflexa,LAB,0
225917,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. deflexa,NBR,0
225917,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. deflexa,NFL,0
225917,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. deflexa,NSC,0
225917,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. deflexa,ONT,0
225917,Variety,Cyperaceae,,Carex,,deflexa,Carex deflexa var. deflexa,QUE,0
225929,Species,Cyperaceae,,Carex,,demissa,Carex demissa,LAB,1
225929,Species,Cyperaceae,,Carex,,demissa,Carex demissa,NFL,1
225929,Species,Cyperaceae,,Carex,,demissa,Carex demissa,NSC,1
225929,Species,Cyperaceae,,Carex,,demissa,Carex demissa,QUE,1
225956,Species,Cyperaceae,,Carex,,deweyana,Carex deweyana,ABT,0
225956,Species,Cyperaceae,,Carex,,deweyana,Carex deweyana,BRC,0
225956,Species,Cyperaceae,,Carex,,deweyana,Carex deweyana,MAN,0
225956,Species,Cyperaceae,,Carex,,deweyana,Carex deweyana,SAS,0
225956,Species,Cyperaceae,,Carex,,deweyana,Carex deweyana,LAB,0
225956,Species,Cyperaceae,,Carex,,deweyana,Carex deweyana,NBR,0
225956,Species,Cyperaceae,,Carex,,deweyana,Carex deweyana,NFL,0
225956,Species,Cyperaceae,,Carex,,deweyana,Carex deweyana,NSC,0
225956,Species,Cyperaceae,,Carex,,deweyana,Carex deweyana,ONT,0
225956,Species,Cyperaceae,,Carex,,deweyana,Carex deweyana,PEI,0
225956,Species,Cyperaceae,,Carex,,deweyana,Carex deweyana,QUE,0
225958,Variety,Cyperaceae,,Carex,,deweyana,Carex deweyana var. collectanea,QUE,0
225959,Variety,Cyperaceae,,Carex,,deweyana,Carex deweyana var. deweyana,ABT,0
225959,Variety,Cyperaceae,,Carex,,deweyana,Carex deweyana var. deweyana,BRC,0
225959,Variety,Cyperaceae,,Carex,,deweyana,Carex deweyana var. deweyana,MAN,0
225959,Variety,Cyperaceae,,Carex,,deweyana,Carex deweyana var. deweyana,SAS,0
225959,Variety,Cyperaceae,,Carex,,deweyana,Carex deweyana var. deweyana,LAB,0
225959,Variety,Cyperaceae,,Carex,,deweyana,Carex deweyana var. deweyana,NBR,0
225959,Variety,Cyperaceae,,Carex,,deweyana,Carex deweyana var. deweyana,NFL,0
225959,Variety,Cyperaceae,,Carex,,deweyana,Carex deweyana var. deweyana,NSC,0
225959,Variety,Cyperaceae,,Carex,,deweyana,Carex deweyana var. deweyana,ONT,0
